Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
AAA;681915;1;T;20170101;99990101;ECON;10840;0;10;4000;K;20171231
AAA;681915;1;T;19000101;99990101;ECON;10840;0;10;6000;K;20181231
AAA;681988;1;V;20120101;99990101;DIV;10710;0;12;10000;V;20171231
AAA;681988;1;V;19000101;99990101;NATU;10610;0;14;10000;V;20181231
AAA;682;1;T;20040101;99990101;G&M;70340;0;10;10000;T;20191231
AAA;682;1;V;19000101;99990101;DIV;100310;0;11;8000;V;20201231
AAA;68243;1;V;20160101;99990101;DIV;30120;0;9;10000;V;20171231
AAA;68243;1;V;19000101;99990101;DIV;30120;0;9;7000;V;20181231
AAA;68249;1;V;19990101;99990101;DIV;30640;0;8;7000;V;20171231
AAA;68249;1;V;19000101;99990101;DIV;30640;0;8;7000;V;20181231
AAA;68271;1;T;20150101;99990101;G&M;10830;0;11;10000;K;20171231
AAA;68271;1;T;19000101;99990101;G&M;10830;0;11;10000;K;20181231
AAA;682968;1;V;20150101;99990101;NATU;60420;0;11;8000;V;20171231
AAA;682968;1;V;19000101;99990101;NATU;60420;0;11;8000;V;20181231
AAA;683;1;V;20040101;99990101;G&M;10620;0;13;10000;V;20191231
AAA;683;1;V;19000101;99990101;G&M;10710;0;12;10000;V;20201231
AAA;683074;1;V;19990101;99990101;ECON;100230;0;7;8000;V;20171231
AAA;683074;1;V;19000101;99990101;ECON;100230;0;7;8000;V;20181231
AAA;683083;1;T;20160101;99990101;G&M;11010;0;10;8000;K;20171231
AAA;683083;1;T;19000101;99990101;G&M;11010;0;10;8000;K;20181231
AAA;683089;1;V;20120101;99990101;T&C;10940;0;10;2000;V;20171231
AAA;68334;1;T;19000101;99990101;ECON;10920;0;12;3000;K;20181231
AAA;683374;1;V;19000101;99990101;ECON;40230;0;10;8000;V;20181231
AAA;683395;1;V;20070101;99990101;ECON;70920;0;9;6000;V;20171231
AAA;683395;1;V;19000101;99990101;ECON;70920;0;9;6000;V;20181231
AAA;683609;1;T;20170101;99990101;NATU;10840;0;10;10000;K;20171231
AAA;683609;1;T;19000101;99990101;NATU;10840;0;10;10000;K;20181231
AAA;683796;1;V;19990101;99990101;G&M;100230;0;9;8000;V;20171231
AAA;683796;1;V;19000101;99990101;G&M;100230;0;9;8000;V;20181231
AAA;683799;1;T;19000101;99990101;NATU;21040;0;7;10000;K;20181231
AAA;68380;1;V;19990101;99990101;G&M;21020;0;9;10000;V;20171231
AAA;68380;1;V;19000101;99990101;G&M;21020;0;9;10000;V;20181231
AAA;683956;1;V;20100101;99990101;RECH;30110;0;10;9000;V;20171231
AAA;683956;1;V;19000101;99990101;RECH;30110;0;10;9000;V;20181231
AAA;684;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;684;1;V;19000101;99990101;ECON;21030;0;8;10000;V;20201231
AAA;684407;1;V;19990101;99990101;NATU;21020;0;9;10000;V;20171231
AAA;684407;1;V;19000101;99990101;NATU;21020;0;9;10000;V;20181231
AAA;684436;1;V;20080101;99990101;ECON;10510;1;17;10000;V;20171231
AAA;684436;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;684636;1;V;20140101;99990101;DIV;60810;0;10;5000;V;20171231
AAA;684636;2;V;20140101;99990101;DIV;30630;0;10;5000;V;20171231
AAA;684636;1;V;19000101;99990101;DIV;31010;0;11;5000;V;20181231
AAA;684636;1;V;19000101;99990101;DIV;60810;0;10;5000;V;20181231
AAA;685;1;V;20040101;99990101;G&M;10720;0;11;10020;V;20191231
AAA;685;1;T;19000101;99990101;DIV;50110;0;8;10000;K;20201231
AAA;685015;1;V;20170101;99990101;NATU;22140;0;11;10000;V;20171231
AAA;685015;1;V;19000101;99990101;NATU;22140;0;11;10000;V;20181231
AAA;685325;1;V;20060101;99990101;ECON;21030;0;8;6000;V;20171231
AAA;685325;1;V;19000101;99990101;ECON;21030;0;8;6000;V;20181231
AAA;685386;1;V;20130101;99990101;DIV;71310;0;10;10000;V;20171231
AAA;685386;1;V;19000101;99990101;DIV;71310;0;10;10000;V;20181231
AAA;68570;1;V;19990101;99990101;G&M;20310;0;11;10000;V;20171231
AAA;68570;1;V;19000101;99990101;G&M;20310;0;11;10000;V;20181231
AAA;685808;1;V;20040101;99990101;DIV;100910;0;11;8000;V;20171231
AAA;685808;1;V;19000101;99990101;DIV;100910;0;11;8000;V;20181231
AAA;685866;1;T;20170101;99990101;DIV;100620;0;10;5000;K;20171231
AAA;685866;1;V;19000101;99990101;DIV;100620;0;10;6200;V;20181231
AAA;686;1;V;20040101;99990101;ECON;51920;0;6;6000;V;20191231
AAA;686;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;686078;1;V;20100101;99990101;NATU;30820;0;7;10000;V;20171231
AAA;686078;1;V;19000101;99990101;NATU;30820;0;7;9000;V;20181231
AAA;686249;1;T;19000101;99990101;RECH;10940;0;10;6000;K;20181231
AAA;686604;1;V;19990101;99990101;DIV;50310;0;10;10000;V;20171231
AAA;686604;1;V;19000101;99990101;DIV;50310;0;10;10000;V;20181231
AAA;686658;1;V;19000101;99990101;NATU;30820;0;8;10000;V;20181231
AAA;686838;1;T;20170101;99990101;NATU;10940;0;10;5000;K;20171231
AAA;686838;1;V;19000101;99990101;NATU;10940;0;10;6000;V;20181231
AAA;686910;1;V;20100101;99990101;RECH;10520;1;16;10000;V;20171231
AAA;686910;1;V;19000101;99990101;RECH;10520;1;16;10000;V;20181231
AAA;687;1;V;20040101;99990101;NATU;10720;0;11;10000;V;20191231
AAA;687;1;V;19000101;99990101;ECON;10510;0;18;10000;V;20201231
AAA;687105;1;V;19990101;99990101;DIV;70810;0;12;10000;V;20171231
AAA;687105;1;V;19000101;99990101;DIV;70810;0;12;10000;V;20181231
AAA;687299;1;T;19000101;99990101;NATU;21040;0;7;2500;L;20181231
AAA;687299;1;T;19000101;99990101;NATU;21040;0;7;6000;K;20181231
AAA;687802;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;687802;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;688;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;688;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;688085;1;V;20030101;99990101;DIV;70110;0;13;8000;V;20171231
AAA;688085;1;V;19000101;99990101;DIV;70110;0;13;8000;V;20181231
AAA;688345;1;T;20140101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;688416;2;V;20150101;99990101;ECON;100230;0;8;5000;V;20171231
AAA;688416;1;V;20140101;99990101;ECON;30210;0;6;5000;V;20171231
AAA;688416;1;V;19000101;99990101;ECON;100230;0;8;5000;V;20181231
AAA;688416;1;V;19000101;99990101;ECON;30210;0;6;5000;V;20181231
AAA;688575;1;V;20000101;99990101;ECON;21310;0;11;10000;V;20171231
AAA;688575;1;V;19000101;99990101;ECON;21310;0;11;10000;V;20181231
AAA;688625;1;T;19000101;99990101;ECON;21040;0;10;10000;L;20181231
AAA;688692;1;V;20170101;99990101;ECON;10510;1;18;10000;V;20171231
AAA;688692;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;688697;1;V;20150101;99990101;NATU;10610;0;14;2000;V;20171231
AAA;688697;1;V;19000101;99990101;NATU;10610;0;14;2000;V;20181231
AAA;688800;1;T;20170101;99990101;G&M;60150;0;99;5000;K;20171231
AAA;688800;1;T;19000101;99990101;G&M;60150;0;99;4000;K;20181231
AAA;688903;1;V;20010101;99990101;G&M;100230;0;7;8000;V;20171231
AAA;689;1;T;20040101;99990101;NATU;10940;0;10;200;K;20191231
AAA;689;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;689076;1;V;20160101;99990101;ECON;10720;0;11;10000;V;20171231
AAA;689076;1;V;19000101;99990101;ECON;10720;0;11;10000;V;20181231
AAA;689166;1;V;20040101;99990101;ECON;10510;1;18;10000;V;20171231
AAA;689166;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;689478;1;T;20170101;99990101;NATU;21040;0;7;10000;K;20171231
AAA;689478;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;689654;1;T;19000101;99990101;RECH;11010;0;10;9900;K;20181231
AAA;69;1;V;20040101;99990101;NATU;21030;0;9;10000;V;20191231
AAA;69;1;V;19000101;99990101;G&M;100220;0;8;9020;V;20201231
AAA;690;1;V;20040101;99990101;T&C;10620;0;13;10000;V;20191231
AAA;690;1;V;19000101;99990101;DIV;51320;0;4;1500;V;20201231
AAA;69001;1;V;20170101;99990101;ECON;21040;0;7;10000;V;20171231
AAA;690433;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;690495;1;V;20080101;99990101;ECON;10710;0;12;10000;V;20171231
AAA;690495;1;V;19000101;99990101;ECON;10710;0;12;10000;V;20181231
AAA;690544;1;T;19000101;99990101;DIV;30710;0;10;9000;K;20181231
AAA;690574;1;T;20170101;99990101;G&M;10830;0;10;10000;K;20171231
AAA;690574;1;T;19000101;99990101;G&M;10720;0;11;10000;K;20181231
AAA;690654;1;V;19990101;99990101;DIV;60820;0;10;8000;V;20171231
AAA;690654;1;V;19000101;99990101;DIV;60820;0;10;8000;V;20181231
AAA;690723;1;V;20030101;99990101;ECON;10710;0;12;10000;V;20171231
AAA;690723;1;V;19000101;99990101;ECON;10710;0;12;10000;V;20181231
AAA;690750;1;V;19990101;99990101;ECON;30730;0;8;10000;V;20171231
AAA;690750;1;V;19000101;99990101;ECON;30730;0;8;10000;V;20181231
AAA;690930;1;V;20080101;99990101;G&M;21030;0;8;8000;V;20171231
AAA;690930;1;V;19000101;99990101;G&M;21030;0;8;8000;V;20181231
AAA;691;1;V;20040101;99990101;NATU;10510;1;18;10000;V;20191231
AAA;691;1;V;19000101;99990101;G&M;10520;0;16;4400;V;20201231
AAA;691592;1;V;20110101;99990101;RECH;10940;0;10;9000;V;20171231
AAA;691592;1;V;19000101;99990101;RECH;10940;0;10;9000;V;20181231
AAA;691778;1;V;19990101;99990101;NATU;10720;0;11;6000;V;20171231
AAA;691778;1;V;19000101;99990101;NATU;10720;0;11;6000;V;20181231
AAA;692;1;V;20040101;99990101;DIV;70810;0;12;3920;V;20191231
AAA;692;1;V;19000101;99990101;G&M;100230;0;7;4500;V;20201231
AAA;692107;1;V;20110101;99990101;NATU;10620;0;13;10000;V;20171231
AAA;692107;1;V;19000101;99990101;NATU;10610;0;14;10000;V;20181231
AAA;692404;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;692415;1;T;19000101;99990101;ECON;21040;0;7;10000;K;20181231
AAA;692464;1;V;20150101;99990101;ECON;10710;0;12;10000;V;20171231
AAA;692464;1;V;19000101;99990101;ECON;10710;0;12;10000;V;20181231
AAA;692472;1;T;19000101;99990101;G&M;10920;0;12;3000;K;20181231
AAA;692621;1;V;20080101;99990101;G&M;10930;0;10;4000;V;20171231
AAA;69268;1;T;20170101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;692695;1;V;20140101;99990101;ECON;40220;0;11;8000;V;20171231
AAA;692695;1;V;19000101;99990101;ECON;40220;0;11;8000;V;20181231
AAA;692698;1;V;20080101;99990101;DIV;70340;0;10;6000;V;20171231
AAA;693;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;693;1;V;19000101;99990101;G&M;10720;0;11;8000;V;20201231
AAA;693046;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;693116;1;V;20170101;99990101;G&M;90210;0;9;8000;V;20171231
AAA;693625;1;V;19000101;99990101;G&M;71130;0;8;9000;V;20181231
AAA;694;1;V;20040101;99990101;ECON;10520;1;17;10000;V;20191231
AAA;694;1;V;19000101;99990101;G&M;10910;0;13;10000;V;20201231
AAA;69405;1;V;20080101;99990101;ECON;10520;1;16;10000;V;20171231
AAA;69405;1;V;19000101;99990101;ECON;10520;1;16;10000;V;20181231
AAA;6944;1;T;19000101;99990101;ECON;10840;0;10;10000;K;20181231
AAA;694595;1;V;20090101;99990101;G&M;10510;1;18;10000;V;20171231
AAA;694595;1;V;19000101;99990101;G&M;10510;1;18;10000;V;20181231
AAA;694735;1;V;20160101;99990101;ECON;100230;0;7;8000;V;20171231
AAA;694735;1;V;19000101;99990101;ECON;100230;0;7;8000;V;20181231
AAA;694872;1;T;20160101;99990101;G&M;70910;0;7;8400;K;20171231
AAA;694872;1;T;19000101;99990101;G&M;70910;0;7;8400;L;20181231
AAA;695;1;V;20040101;99990101;ECON;10620;0;13;10000;V;20191231
AAA;695;1;V;19000101;99990101;G&M;90230;0;8;7980;V;20201231
AAA;695102;1;V;20140101;99990101;DIV;30430;0;12;10000;V;20171231
AAA;695102;1;V;19000101;99990101;DIV;30430;0;12;10000;V;20181231
AAA;695172;1;V;20050101;99990101;G&M;10920;0;11;7000;V;20171231
AAA;695172;1;V;19000101;99990101;G&M;10920;0;11;7000;V;20181231
AAA;695780;1;V;19990101;99990101;G&M;10510;1;18;10000;V;20171231
AAA;695780;1;V;19000101;99990101;G&M;10510;1;18;10000;V;20181231
AAA;695900;1;V;19990101;99990101;G&M;10710;0;12;6500;V;20171231
AAA;696;1;V;20150101;99990101;DIV;60820;0;9;10000;V;20191231
AAA;696;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;696005;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;696005;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;696195;1;V;20140101;99990101;ECON;30830;0;6;5000;V;20171231
AAA;696195;1;V;19000101;99990101;ECON;30830;0;6;5000;V;20181231
AAA;696215;1;V;20000101;99990101;DIV;30830;0;6;8000;V;20171231
AAA;696215;1;V;19000101;99990101;DIV;30840;0;6;8000;V;20181231
AAA;696383;1;V;20010101;99990101;G&M;10920;0;12;10000;V;20171231
AAA;696383;1;V;19000101;99990101;G&M;10920;0;12;10000;V;20181231
AAA;697;1;V;20040101;99990101;NATU;10620;0;13;10000;V;20171231
AAA;697;1;V;20040101;99990101;G&M;10710;0;12;10000;V;20191231
AAA;697;1;V;19000101;99990101;NATU;10620;0;13;10000;V;20181231
AAA;697;1;V;19000101;99990101;ECON;100520;0;9;10000;V;20201231
AAA;69700;1;V;20140101;99990101;G&M;21030;0;9;10000;V;20171231
AAA;69700;1;V;19000101;99990101;G&M;21030;0;9;10000;V;20181231
AAA;697005;1;V;20120101;99990101;DIV;10940;0;10;6000;V;20171231
AAA;697005;1;V;19000101;99990101;DIV;10940;0;10;6000;V;20181231
AAA;697308;1;V;20080101;99990101;NATU;30820;0;7;10000;V;20171231
AAA;697308;1;V;19000101;99990101;NATU;30820;0;7;10000;V;20181231
AAA;697600;1;T;20170101;99990101;RECH;11010;0;10;10000;K;20171231
AAA;697600;1;T;19000101;99990101;RECH;11010;0;10;10000;K;20181231
AAA;698;1;V;20040101;99990101;DIV;30210;0;6;10000;V;20191231
AAA;698;1;V;19000101;99990101;NATU;10720;0;12;9000;V;20201231
AAA;698240;1;T;20170101;99990101;G&M;10840;0;10;10000;K;20171231
AAA;698240;1;T;19000101;99990101;G&M;10840;0;10;10000;K;20181231
AAA;698273;1;V;19990101;99990101;RECH;10930;0;11;8000;V;20171231
AAA;698273;1;V;19000101;99990101;RECH;10930;0;11;10000;V;20181231
AAA;698414;1;V;20130101;99990101;ECON;10710;0;12;10000;V;20171231
AAA;698414;1;V;19000101;99990101;ECON;10620;0;13;10000;V;20181231
AAA;698427;1;V;19990101;99990101;DIV;30210;0;6;10000;V;20171231
AAA;698427;1;V;19000101;99990101;DIV;30210;0;6;10000;V;20181231
AAA;698565;1;V;20150101;99990101;ECON;21020;0;9;6000;V;20171231
AAA;698565;1;V;19000101;99990101;ECON;21020;0;9;6000;V;20181231
AAA;698680;1;V;20030101;99990101;T&C;10710;0;12;10000;V;20171231
AAA;698680;1;V;19000101;99990101;T&C;10710;0;12;10000;V;20181231
AAA;698753;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;698812;1;T;20160101;99990101;G&M;30830;0;6;5000;K;20171231
AAA;698812;1;T;19000101;99990101;G&M;30830;0;6;6000;K;20181231
AAA;69898;1;T;20160101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;69898;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20181231
AAA;699;1;T;20040101;99990101;NATU;11010;0;10;8000;K;20191231
AAA;699;1;V;19000101;99990101;G&M;10940;0;10;8000;V;20201231
AAA;699248;1;T;19000101;99990101;DIV;21920;0;10;8400;K;20181231
AAA;699300;1;T;20150101;99990101;DIV;10830;0;11;10000;K;20171231
AAA;699505;1;V;20080101;99990101;DIV;80220;0;10;7500;V;20171231
AAA;699505;1;V;19000101;99990101;DIV;80220;0;10;6000;V;20181231
AAA;699621;1;V;20110101;99990101;G&M;10520;1;15;8000;V;20171231
AAA;7;1;V;20040101;99990101;NATU;90130;0;10;8000;V;20191231
AAA;7;1;V;19000101;99990101;NATU;10620;0;13;10000;V;20201231
AAA;70;1;V;20040101;99990101;DIV;30430;0;12;10000;V;20191231
AAA;70;1;T;19000101;99990101;G&M;10830;0;10;10000;L;20201231
AAA;700;1;V;20040101;99990101;G&M;10940;0;10;5000;V;20191231
AAA;700;1;V;19000101;99990101;ECON;100210;0;9;6000;V;20201231
AAA;700060;1;V;20070101;99990101;ECON;10610;0;14;10000;V;20171231
AAA;700060;1;V;19000101;99990101;ECON;10610;0;14;10000;V;20181231
AAA;700200;1;T;20150101;99990101;G&M;10830;0;11;10000;K;20171231
AAA;700200;1;T;19000101;99990101;G&M;10830;0;11;10000;L;20181231
AAA;700329;1;V;20030101;99990101;DIV;70430;0;11;10000;V;20171231
AAA;700329;1;V;19000101;99990101;DIV;70430;0;11;8000;V;20181231
AAA;700396;1;V;20020101;99990101;DIV;60120;0;11;10000;V;20171231
AAA;700396;1;V;19000101;99990101;DIV;60120;0;11;10000;V;20181231
AAA;700848;1;T;19000101;99990101;DIV;70820;0;11;10000;K;20181231
AAA;700902;1;T;20170101;99990101;ECON;10940;0;10;6000;K;20171231
AAA;700902;1;T;19000101;99990101;ECON;10940;0;10;6000;K;20181231
AAA;700973;1;V;20060101;99990101;RECH;90130;0;10;8000;V;20171231
AAA;700973;1;V;19000101;99990101;RECH;90130;0;10;8000;V;20181231
AAA;701;1;V;20040101;99990101;DIV;90330;0;11;8000;V;20191231
AAA;701;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;701075;1;V;20060101;99990101;G&M;10610;0;14;10000;V;20171231
AAA;701075;1;V;19000101;99990101;G&M;10610;0;14;10000;V;20181231
AAA;701173;1;V;19990101;99990101;DIV;70330;0;11;10000;V;20171231
AAA;701173;1;V;19000101;99990101;DIV;70330;0;11;10000;V;20181231
AAA;701182;1;T;20160101;99990101;G&M;10840;0;10;10000;K;20171231
AAA;7013;1;V;20150101;99990101;ECON;10940;0;10;10000;K;20171231
AAA;7013;1;T;19000101;99990101;ECON;10940;0;10;10000;L;20181231
AAA;701396;1;T;20160101;99990101;ECON;11010;0;10;8000;K;20171231
AAA;701508;1;T;20160101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;701508;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;701514;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;701514;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;701640;1;V;20010101;99990101;DIV;100430;0;8;1500;V;20171231
AAA;701640;1;V;19000101;99990101;DIV;100430;0;8;1500;V;20181231
AAA;70167;1;V;20140101;99990101;NATU;10710;0;11;8000;V;20171231
AAA;701729;1;V;19000101;99990101;G&M;100910;0;10;3500;V;20181231
AAA;701790;1;V;20100101;99990101;DIV;71310;0;9;10000;V;20171231
AAA;701790;1;V;19000101;99990101;DIV;71310;0;9;10000;V;20181231
AAA;702;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;702;1;V;19000101;99990101;DIV;100420;0;9;9000;V;20201231
AAA;702178;1;T;20160101;99990101;NATU;21040;0;7;10000;K;20171231
AAA;702178;1;T;19000101;99990101;NATU;21040;0;7;10000;L;20181231
AAA;702227;1;V;20100101;99990101;ECON;100230;0;7;8000;V;20171231
AAA;702227;1;V;19000101;99990101;ECON;100230;0;7;6000;V;20181231
AAA;702227;1;V;19000101;99990101;ECON;30820;0;7;4000;V;20181231
AAA;702274;1;V;20070101;99990101;DIV;71030;0;12;10000;V;20171231
AAA;702274;1;V;19000101;99990101;DIV;71030;0;12;10000;V;20181231
AAA;702406;1;V;20120101;99990101;DIV;30620;0;10;6000;V;20171231
AAA;702406;1;V;19000101;99990101;DIV;30620;0;10;6000;V;20181231
AAA;702410;1;T;19000101;99990101;G&M;21040;0;7;3000;K;20181231
AAA;702503;1;V;20130101;99990101;DIV;51320;0;4;5000;V;20171231
AAA;702503;1;V;19000101;99990101;DIV;51320;0;4;5000;V;20181231
AAA;70258;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;702862;1;V;20160101;99990101;ECON;10720;0;11;10000;L;20171231
AAA;702862;1;T;19000101;99990101;ECON;10720;0;11;10000;L;20181231
AAA;702884;1;V;20120101;99990101;ECON;10920;0;12;2000;V;20171231
AAA;702884;1;V;19000101;99990101;ECON;10920;0;12;2000;V;20181231
AAA;703;1;V;20040101;99990101;DIV;20620;0;12;10000;V;20191231
AAA;703;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;703018;1;T;19000101;99990101;NATU;10830;0;11;10000;K;20181231
AAA;703037;1;T;20160101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;703037;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;703168;1;V;19990101;99990101;NATU;10520;1;16;10000;V;20171231
AAA;703168;1;V;19000101;99990101;NATU;10520;1;16;10000;V;20181231
AAA;70320;1;V;20130101;99990101;G&M;10620;0;14;2000;L;20171231
AAA;703284;1;T;20150101;99990101;ECON;10940;0;10;7000;K;20171231
AAA;703284;1;T;19000101;99990101;ECON;10940;0;10;7000;K;20181231
AAA;703331;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;703331;1;T;19000101;99990101;ECON;10940;0;10;6000;K;20181231
AAA;703388;1;T;20170101;99990101;ECON;990500;0;99;2500;K;20171231
AAA;703403;1;T;20170101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;703403;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;703499;1;V;20150101;99990101;DIV;100440;0;7;2300;V;20171231
AAA;703499;1;V;19000101;99990101;DIV;100440;0;7;2300;V;20181231
AAA;703635;1;V;19990101;99990101;ECON;71120;0;9;10000;V;20171231
AAA;703635;1;V;19000101;99990101;ECON;71120;0;9;10000;V;20181231
AAA;703654;1;V;20110101;99990101;ECON;100120;0;9;10000;V;20171231
AAA;703654;1;V;19000101;99990101;ECON;100120;0;9;10000;V;20181231
AAA;703741;1;T;20160101;99990101;DIV;11010;0;10;10000;K;20171231
AAA;703741;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;703970;1;V;20020101;99990101;G&M;10710;0;12;5000;V;20171231
AAA;703970;1;V;19000101;99990101;G&M;10710;0;12;5000;V;20181231
AAA;704;1;T;20040101;99990101;DIV;70350;0;9;9500;K;20191231
AAA;704;1;T;19000101;99990101;RECH;11010;0;10;10000;K;20201231
AAA;70405;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;70405;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;704404;1;V;20100101;99990101;G&M;10710;0;12;10000;V;20171231
AAA;704647;1;T;20130101;99990101;NATU;11010;0;10;8000;K;20171231
AAA;704647;1;T;19000101;99990101;NATU;11010;0;10;8000;L;20181231
AAA;704736;2;T;20170101;99990101;RECH;990500;0;99;2000;K;20171231
AAA;704736;1;T;20160101;99990101;RECH;990500;0;99;2000;K;20171231
AAA;704736;1;T;19000101;99990101;RECH;10940;0;10;10000;K;20181231
AAA;704866;1;V;20060101;99990101;ECON;10810;0;13;10000;V;20171231
AAA;704866;1;V;19000101;99990101;ECON;10810;0;13;10000;V;20181231
AAA;705;1;T;20040101;99990101;RECH;70610;0;16;10000;K;20191231
AAA;705;1;V;19000101;99990101;G&M;10710;0;12;10000;V;20201231
AAA;705273;1;V;19000101;99990101;G&M;30820;0;8;8000;V;20181231
AAA;705480;1;T;20140101;99990101;ECON;11010;0;10;9000;K;20171231
AAA;705480;1;T;19000101;99990101;ECON;11010;0;10;9000;K;20181231
AAA;705525;1;V;20110101;99990101;DIV;70310;0;13;10000;V;20171231
AAA;70556;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;705635;1;V;20160101;99990101;ECON;10940;0;10;6000;V;20171231
AAA;705635;1;V;19000101;99990101;ECON;10940;0;10;6000;V;20181231
AAA;705709;1;T;20150101;99990101;RECH;11010;0;10;10000;K;20171231
AAA;705942;1;T;19000101;99990101;G&M;10720;0;11;10000;L;20181231
AAA;706;1;T;20040101;99990101;ECON;10940;0;10;10000;K;20191231
AAA;706;1;T;19000101;99990101;DIV;90220;0;8;6500;K;20201231
AAA;70653;1;V;20040101;99990101;DIV;70320;0;12;10000;V;20171231
AAA;70653;1;V;19000101;99990101;DIV;70320;0;12;10000;V;20181231
AAA;706611;1;V;20090101;99990101;G&M;10810;0;13;3000;V;20171231
AAA;706611;1;V;19000101;99990101;G&M;10810;0;13;3000;V;20181231
AAA;706764;1;T;20170101;99990101;DIV;71120;0;9;10000;K;20171231
AAA;706764;1;V;19000101;99990101;DIV;70430;0;10;10000;V;20181231
AAA;706794;1;V;19990101;99990101;DIV;20110;0;7;10000;V;20171231
